year,region,sex,age_band,population
2023,울산,female,0~4세,15493.5
2023,세종,all,0~4세,18091.0
2023,세종,male,0~4세,9127.0
2023,세종,female,0~4세,8964.0
2023,경기,all,0~4세,414094.0
2023,경기,male,0~4세,211856.0
2023,경기,female,0~4세,202238.0
2023,강원,all,0~4세,39645.5
2023,강원,male,0~4세,20225.0
2023,강원,female,0~4세,19420.5
2023,충북,all,0~4세,42975.5
2023,충북,male,0~4세,22102.0
2023,충북,female,0~4세,20873.5
2023,충남,all,0~4세,59200.5
2023,충남,male,0~4세,30359.5
2023,충남,female,0~4세,28841.0
2023,전북,all,0~4세,40571.5
2023,전북,male,0~4세,20545.5
2023,전북,female,0~4세,20026.0
2023,전남,all,0~4세,45142.5
2023,전남,male,0~4세,22947.0
2023,전남,female,0~4세,22195.5
2023,경북,all,0~4세,62519.5
2023,경북,male,0~4세,32110.0
2023,경북,female,0~4세,30409.5
2023,경남,all,0~4세,82778.5
2023,경남,male,0~4세,42441.0
2023,경남,female,0~4세,40337.5
2023,제주,all,0~4세,20624.5
2023,제주,male,0~4세,10577.5
2023,제주,female,0~4세,10047.0
2016,전국,all,5~9세,2346435.5
2016,전국,male,5~9세,1208205.5
2016,전국,female,5~9세,1138230.0
2016,서울,all,5~9세,386403.5
2016,서울,male,5~9세,198170.0
2016,서울,female,5~9세,188233.5
2016,부산,all,5~9세,133527.0
2016,부산,male,5~9세,68581.5
2016,부산,female,5~9세,64945.5
2016,대구,all,5~9세,107259.0
2016,대구,male,5~9세,55422.0
2016,대구,female,5~9세,51837.0
2016,인천,all,5~9세,137846.0
2016,인천,male,5~9세,70717.0
2016,인천,female,5~9세,67129.0
2016,광주,all,5~9세,75608.5
2016,광주,male,5~9세,39072.5
2016,광주,female,5~9세,36536.0
2016,대전,all,5~9세,73990.5
2016,대전,male,5~9세,38069.5
2016,대전,female,5~9세,35921.0
2016,울산,all,5~9세,57819.5
2016,울산,male,5~9세,30037.5
2016,울산,female,5~9세,27782.0
2016,세종,all,5~9세,16478.0
2016,세종,male,5~9세,8322.5
2016,세종,female,5~9세,8155.5
2016,경기,all,5~9세,647009.0
2016,경기,male,5~9세,332538.5
2016,경기,female,5~9세,314470.5
2016,강원,all,5~9세,64946.0
2016,강원,male,5~9세,33541.5
2016,강원,female,5~9세,31404.5
2016,충북,all,5~9세,72936.0
2016,충북,male,5~9세,37698.0
2016,충북,female,5~9세,35238.0
2016,충남,all,5~9세,101057.0
2016,충남,male,5~9세,52320.5
2016,충남,female,5~9세,48736.5
2016,전북,all,5~9세,83810.5
2016,전북,male,5~9세,43181.5
2016,전북,female,5~9세,40629.0
2016,전남,all,5~9세,80716.0
2016,전남,male,5~9세,41564.0
2016,전남,female,5~9세,39152.0
2016,경북,all,5~9세,111267.0
2016,경북,male,5~9세,57800.5
2016,경북,female,5~9세,53466.5
2016,경남,all,5~9세,162431.5
2016,경남,male,5~9세,83930.5
2016,경남,female,5~9세,78501.0
2016,제주,all,5~9세,33330.5
2016,제주,male,5~9세,17238.0
2016,제주,female,5~9세,16092.5
2017,전국,all,5~9세,2356869.5
2017,전국,male,5~9세,1212386.0
2017,전국,female,5~9세,1144483.5
2017,서울,all,5~9세,380731.5
2017,서울,male,5~9세,195215.5
2017,서울,female,5~9세,185516.0
2017,부산,all,5~9세,134884.5
2017,부산,male,5~9세,69197.0
2017,부산,female,5~9세,65687.5
2017,대구,all,5~9세,107494.0
2017,대구,male,5~9세,55426.5
2017,대구,female,5~9세,52067.5
2017,인천,all,5~9세,138445.5
2017,인천,male,5~9세,71041.0
2017,인천,female,5~9세,67404.5
2017,광주,all,5~9세,75053.0
2017,광주,male,5~9세,38768.5
2017,광주,female,5~9세,36284.5
2017,대전,all,5~9세,72903.5
2017,대전,male,5~9세,37534.5
2017,대전,female,5~9세,35369.0
2017,울산,all,5~9세,58348.5
2017,울산,male,5~9세,30295.5
2017,울산,female,5~9세,28053.0
2017,세종,all,5~9세,19400.5
2017,세종,male,5~9세,9815.0
2017,세종,female,5~9세,9585.5
2017,경기,all,5~9세,654048.5
2017,경기,male,5~9세,335840.5
2017,경기,female,5~9세,318208.0
2017,강원,all,5~9세,64584.5
2017,강원,male,5~9세,33254.5
2017,강원,female,5~9세,31330.0
2017,충북,all,5~9세,73225.0
2017,충북,male,5~9세,37763.0
2017,충북,female,5~9세,35462.0
2017,충남,all,5~9세,102498.5
2017,충남,male,5~9세,52957.5
2017,충남,female,5~9세,49541.0
2017,전북,all,5~9세,83582.5
2017,전북,male,5~9세,43039.5
2017,전북,female,5~9세,40543.0
2017,전남,all,5~9세,81193.5
2017,전남,male,5~9세,41654.5
2017,전남,female,5~9세,39539.0
2017,경북,all,5~9세,112256.0
2017,경북,male,5~9세,58300.5
2017,경북,female,5~9세,53955.5
2017,경남,all,5~9세,164002.0
2017,경남,male,5~9세,84629.5
2017,경남,female,5~9세,79372.5
2017,제주,all,5~9세,34218.0
2017,제주,male,5~9세,17653.0
2017,제주,female,5~9세,16565.0
2018,전국,all,5~9세,2340328.0
2018,전국,male,5~9세,1203026.0
2018,전국,female,5~9세,1137302.0
2018,서울,all,5~9세,371313.5
2018,서울,male,5~9세,190384.0
2018,서울,female,5~9세,180929.5
2018,부산,all,5~9세,134536.5
2018,부산,male,5~9세,69043.0
2018,부산,female,5~9세,65493.5
2018,대구,all,5~9세,106493.5
2018,대구,male,5~9세,54831.0
2018,대구,female,5~9세,51662.5
2018,인천,all,5~9세,136840.0
2018,인천,male,5~9세,70241.5
2018,인천,female,5~9세,66598.5
2018,광주,all,5~9세,73913.5
2018,광주,male,5~9세,38168.0
2018,광주,female,5~9세,35745.5
2018,대전,all,5~9세,70878.0
2018,대전,male,5~9세,36469.0
2018,대전,female,5~9세,34409.0
2018,울산,all,5~9세,58077.5
2018,울산,male,5~9세,30081.5
2018,울산,female,5~9세,27996.0
2018,세종,all,5~9세,22185.0
2018,세종,male,5~9세,11315.5
2018,세종,female,5~9세,10869.5
2018,경기,all,5~9세,655581.5
2018,경기,male,5~9세,336529.5
2018,경기,female,5~9세,319052.0
2018,강원,all,5~9세,63338.0
2018,강원,male,5~9세,32478.5
2018,강원,female,5~9세,30859.5
2018,충북,all,5~9세,72595.0
2018,충북,male,5~9세,37274.0
2018,충북,female,5~9세,35321.0
2018,충남,all,5~9세,102614.0
2018,충남,male,5~9세,52900.0
2018,충남,female,5~9세,49714.0
2018,전북,all,5~9세,81938.5
2018,전북,male,5~9세,42177.5
2018,전북,female,5~9세,39761.0
2018,전남,all,5~9세,80334.5
2018,전남,male,5~9세,41061.5
2018,전남,female,5~9세,39273.0
2018,경북,all,5~9세,111702.5
2018,경북,male,5~9세,57968.5
2018,경북,female,5~9세,53734.0
2018,경남,all,5~9세,163164.5
2018,경남,male,5~9세,84178.5
2018,경남,female,5~9세,78986.0
2018,제주,all,5~9세,34822.0
2018,제주,male,5~9세,17924.5
2018,제주,female,5~9세,16897.5
2019,전국,all,5~9세,2323178.5
2019,전국,male,5~9세,1193014.0
2019,전국,female,5~9세,1130164.5
2019,서울,all,5~9세,363167.5
2019,서울,male,5~9세,186184.5
2019,서울,female,5~9세,176983.0
2019,부산,all,5~9세,134749.5
2019,부산,male,5~9세,69202.5
2019,부산,female,5~9세,65547.0
2019,대구,all,5~9세,105605.0
2019,대구,male,5~9세,54209.0
2019,대구,female,5~9세,51396.0
2019,인천,all,5~9세,135244.0
2019,인천,male,5~9세,69408.0
2019,인천,female,5~9세,65836.0
2019,광주,all,5~9세,72915.0
2019,광주,male,5~9세,37617.5
2019,광주,female,5~9세,35297.5
2019,대전,all,5~9세,69069.0
2019,대전,male,5~9세,35502.5
2019,대전,female,5~9세,33566.5
2019,울산,all,5~9세,57813.0
2019,울산,male,5~9세,29829.0
2019,울산,female,5~9세,27984.0
2019,세종,all,5~9세,24337.5
2019,세종,male,5~9세,12462.0
2019,세종,female,5~9세,11875.5
2019,경기,all,5~9세,657272.5
2019,경기,male,5~9세,337098.0
2019,경기,female,5~9세,320174.5
2019,강원,all,5~9세,62136.5
2019,강원,male,5~9세,31839.5
2019,강원,female,5~9세,30297.0
2019,충북,all,5~9세,71970.0
2019,충북,male,5~9세,36778.5
2019,충북,female,5~9세,35191.5
2019,충남,all,5~9세,101804.5
2019,충남,male,5~9세,52377.0
2019,충남,female,5~9세,49427.5
2019,전북,all,5~9세,80229.5
2019,전북,male,5~9세,41255.5
2019,전북,female,5~9세,38974.0
2019,전남,all,5~9세,78895.0
2019,전남,male,5~9세,40233.5
2019,전남,female,5~9세,38661.5
2019,경북,all,5~9세,110899.5
2019,경북,male,5~9세,57434.5
2019,경북,female,5~9세,53465.0
2019,경남,all,5~9세,162014.0
2019,경남,male,5~9세,83573.0
2019,경남,female,5~9세,78441.0
2019,제주,all,5~9세,35056.5
2019,제주,male,5~9세,18009.5
2019,제주,female,5~9세,17047.0
2020,전국,all,5~9세,2305388.5
2020,전국,male,5~9세,1182550.5
2020,전국,female,5~9세,1122838.0
2020,서울,all,5~9세,356875.5
2020,서울,male,5~9세,182973.5
2020,서울,female,5~9세,173902.0
2020,부산,all,5~9세,135075.5
2020,부산,male,5~9세,69384.5
2020,부산,female,5~9세,65691.0
2020,대구,all,5~9세,104699.5
2020,대구,male,5~9세,53610.0
2020,대구,female,5~9세,51089.5
2020,인천,all,5~9세,133449.5
2020,인천,male,5~9세,68431.5
2020,인천,female,5~9세,65018.0
2020,광주,all,5~9세,71729.5
2020,광주,male,5~9세,36995.0
2020,광주,female,5~9세,34734.5
2020,대전,all,5~9세,67586.5
2020,대전,male,5~9세,34741.5
2020,대전,female,5~9세,32845.0
2020,울산,all,5~9세,57492.5
2020,울산,male,5~9세,29606.0
2020,울산,female,5~9세,27886.5
2020,세종,all,5~9세,25811.5
2020,세종,male,5~9세,13240.5
2020,세종,female,5~9세,12571.0
2020,경기,all,5~9세,658857.0
2020,경기,male,5~9세,337348.5
2020,경기,female,5~9세,321508.5
2020,강원,all,5~9세,60996.5
2020,강원,male,5~9세,31222.5
2020,강원,female,5~9세,29774.0
2020,충북,all,5~9세,71144.5
2020,충북,male,5~9세,36234.5
2020,충북,female,5~9세,34910.0
2020,충남,all,5~9세,100397.0
2020,충남,male,5~9세,51521.0
2020,충남,female,5~9세,48876.0
2020,전북,all,5~9세,78343.5
2020,전북,male,5~9세,40291.0
2020,전북,female,5~9세,38052.5
2020,전남,all,5~9세,77126.5
2020,전남,male,5~9세,39246.5
2020,전남,female,5~9세,37880.0
2020,경북,all,5~9세,110092.5
2020,경북,male,5~9세,56944.0
2020,경북,female,5~9세,53148.5
2020,경남,all,5~9세,160536.0
2020,경남,male,5~9세,82697.0
2020,경남,female,5~9세,77839.0
2020,제주,all,5~9세,35175.0
2020,제주,male,5~9세,18063.0
2020,제주,female,5~9세,17112.0
2021,전국,all,5~9세,2259652.5
2021,전국,male,5~9세,1158010.5
2021,전국,female,5~9세,1101642.0
2021,서울,all,5~9세,345579.0
2021,서울,male,5~9세,177071.0
2021,서울,female,5~9세,168508.0
2021,부산,all,5~9세,133319.0
2021,부산,male,5~9세,68465.5
2021,부산,female,5~9세,64853.5
2021,대구,all,5~9세,102692.0
2021,대구,male,5~9세,52514.0
2021,대구,female,5~9세,50178.0
2021,인천,all,5~9세,130349.0
2021,인천,male,5~9세,66762.5
2021,인천,female,5~9세,63586.5
2021,광주,all,5~9세,69799.0
2021,광주,male,5~9세,35962.5
2021,광주,female,5~9세,33836.5
2021,대전,all,5~9세,65424.5
2021,대전,male,5~9세,33639.0
2021,대전,female,5~9세,31785.5
2021,울산,all,5~9세,56312.0
2021,울산,male,5~9세,29000.0
2021,울산,female,5~9세,27312.0
2021,세종,all,5~9세,26718.5
2021,세종,male,5~9세,13690.5
2021,세종,female,5~9세,13028.0
2021,경기,all,5~9세,653215.0
2021,경기,male,5~9세,334059.0
2021,경기,female,5~9세,319156.0
2021,강원,all,5~9세,59462.0
2021,강원,male,5~9세,30373.5
2021,강원,female,5~9세,29088.5
2021,충북,all,5~9세,69628.5
2021,충북,male,5~9세,35448.0
2021,충북,female,5~9세,34180.5
2021,충남,all,5~9세,97906.5
2021,충남,male,5~9세,50137.5
2021,충남,female,5~9세,47769.0
2021,전북,all,5~9세,75287.5
2021,전북,male,5~9세,38755.0
2021,전북,female,5~9세,36532.5
2021,전남,all,5~9세,74628.0
2021,전남,male,5~9세,37967.0
2021,전남,female,5~9세,36661.0
2021,경북,all,5~9세,107895.5
2021,경북,male,5~9세,55729.0
2021,경북,female,5~9세,52166.5
2021,경남,all,5~9세,156346.5
2021,경남,male,5~9세,80422.0
2021,경남,female,5~9세,75924.5
2021,제주,all,5~9세,35090.0
2021,제주,male,5~9세,18014.5
2021,제주,female,5~9세,17075.5
2022,전국,all,5~9세,2165857.0
2022,전국,male,5~9세,1109783.0
2022,전국,female,5~9세,1056074.0
2022,서울,all,5~9세,327888.0
2022,서울,male,5~9세,167827.5
2022,서울,female,5~9세,160060.5
2022,부산,all,5~9세,128389.5
2022,부산,male,5~9세,65915.0
2022,부산,female,5~9세,62474.5
2022,대구,all,5~9세,98935.5
2022,대구,male,5~9세,50568.5
2022,대구,female,5~9세,48367.0
2022,인천,all,5~9세,125892.0
2022,인천,male,5~9세,64426.0
2022,인천,female,5~9세,61466.0
2022,광주,all,5~9세,66578.5
2022,광주,male,5~9세,34209.0
2022,광주,female,5~9세,32369.5
2022,대전,all,5~9세,62313.5
2022,대전,male,5~9세,32042.5
2022,대전,female,5~9세,30271.0
2022,울산,all,5~9세,53772.5
2022,울산,male,5~9세,27737.5
2022,울산,female,5~9세,26035.0
2022,세종,all,5~9세,27019.5
2022,세종,male,5~9세,13809.5
2022,세종,female,5~9세,13210.0
2022,경기,all,5~9세,631000.5
2022,경기,male,5~9세,322773.5
2022,경기,female,5~9세,308227.0
2022,강원,all,5~9세,56908.5
2022,강원,male,5~9세,29136.5
2022,강원,female,5~9세,27772.0
2022,충북,all,5~9세,66845.0
2022,충북,male,5~9세,34047.5
2022,충북,female,5~9세,32797.5
2022,충남,all,5~9세,93724.0
2022,충남,male,5~9세,47961.0
2022,충남,female,5~9세,45763.0
2022,전북,all,5~9세,70786.0
2022,전북,male,5~9세,36458.0
2022,전북,female,5~9세,34328.0
2022,전남,all,5~9세,70683.0
2022,전남,male,5~9세,36121.0
2022,전남,female,5~9세,34562.0
2022,경북,all,5~9세,102785.0
2022,경북,male,5~9세,52952.5
2022,경북,female,5~9세,49832.5
2022,경남,all,5~9세,148218.5
2022,경남,male,5~9세,76295.5
2022,경남,female,5~9세,71923.0
2022,제주,all,5~9세,34117.5
2022,제주,male,5~9세,17502.0
2022,제주,female,5~9세,16615.5
2023,전국,all,5~9세,2050235.0
2023,전국,male,5~9세,1050856.5
2023,전국,female,5~9세,999378.5
2023,서울,all,5~9세,308678.0
2023,서울,male,5~9세,157926.5
2023,서울,female,5~9세,150751.5
2023,부산,all,5~9세,121997.0
2023,부산,male,5~9세,62579.5
2023,부산,female,5~9세,59417.5
2023,대구,all,5~9세,94764.0
2023,대구,male,5~9세,48468.0
2023,대구,female,5~9세,46296.0
2023,인천,all,5~9세,121382.0
2023,인천,male,5~9세,62167.5
2023,인천,female,5~9세,59214.5
2023,광주,all,5~9세,62653.5
2023,광주,male,5~9세,32162.5
2023,광주,female,5~9세,30491.0
2023,대전,all,5~9세,58776.0
2023,대전,male,5~9세,30235.5
2023,대전,female,5~9세,28540.5
2023,울산,all,5~9세,50497.0
2023,울산,male,5~9세,26097.5
2023,울산,female,5~9세,24399.5
2023,세종,all,5~9세,26644.0
2023,세종,male,5~9세,13619.0
2023,세종,female,5~9세,13025.0
2023,경기,all,5~9세,600617.5
2023,경기,male,5~9세,307363.0
2023,경기,female,5~9세,293254.5
2023,강원,all,5~9세,53774.5
2023,강원,male,5~9세,27566.5
2023,강원,female,5~9세,26208.0
2023,충북,all,5~9세,63368.5
2023,충북,male,5~9세,32316.5
2023,충북,female,5~9세,31052.0
2023,충남,all,5~9세,88889.5
2023,충남,male,5~9세,45518.5
2023,충남,female,5~9세,43371.0
2023,전북,all,5~9세,65841.5
2023,전북,male,5~9세,33861.0
2023,전북,female,5~9세,31980.5
2023,전남,all,5~9세,66124.0
2023,전남,male,5~9세,33911.0
2023,전남,female,5~9세,32213.0
2023,경북,all,5~9세,95650.0
2023,경북,male,5~9세,49201.0
2023,경북,female,5~9세,46449.0
2023,경남,all,5~9세,138123.5
2023,경남,male,5~9세,71190.5
2023,경남,female,5~9세,66933.0
2023,제주,all,5~9세,32454.5
2023,제주,male,5~9세,16672.5
2023,제주,female,5~9세,15782.0
2016,전국,all,10~14세,2400659.5
2016,전국,male,10~14세,1247175.5
2016,전국,female,10~14세,1153484.0
2016,서울,all,10~14세,405306.0
2016,서울,male,10~14세,209285.0
2016,서울,female,10~14세,196021.0
2016,부산,all,10~14세,138855.5
2016,부산,male,10~14세,72129.0
2016,부산,female,10~14세,66726.5
2016,대구,all,10~14세,117566.5
2016,대구,male,10~14세,62057.5
2016,대구,female,10~14세,55509.0
2016,인천,all,10~14세,136767.5
2016,인천,male,10~14세,70487.5
2016,인천,female,10~14세,66280.0
2016,광주,all,10~14세,81183.0
2016,광주,male,10~14세,42254.5
2016,광주,female,10~14세,38928.5
2016,대전,all,10~14세,77553.5
2016,대전,male,10~14세,40314.5
2016,대전,female,10~14세,37239.0
2016,울산,all,10~14세,56797.0
2016,울산,male,10~14세,30044.0
2016,울산,female,10~14세,26753.0
2016,세종,all,10~14세,13624.0
2016,세종,male,10~14세,6891.0
2016,세종,female,10~14세,6733.0
2016,경기,all,10~14세,643534.0
2016,경기,male,10~14세,332344.5
2016,경기,female,10~14세,311189.5
2016,강원,all,10~14세,70947.0
2016,강원,male,10~14세,36955.5
2016,강원,female,10~14세,33991.5
2016,충북,all,10~14세,74797.5
2016,충북,male,10~14세,39036.5
2016,충북,female,10~14세,35761.0
2016,충남,all,10~14세,99181.5
2016,충남,male,10~14세,51456.5
2016,충남,female,10~14세,47725.0
2016,전북,all,10~14세,90386.0
2016,전북,male,10~14세,46903.0
2016,전북,female,10~14세,43483.0
2016,전남,all,10~14세,85233.5
2016,전남,male,10~14세,44293.5
2016,전남,female,10~14세,40940.0
2016,경북,all,10~14세,113713.5
2016,경북,male,10~14세,59843.5
2016,경북,female,10~14세,53870.0
2016,경남,all,10~14세,160996.5
2016,경남,male,10~14세,84729.5
2016,경남,female,10~14세,76267.0
2016,제주,all,10~14세,34217.0
2016,제주,male,10~14세,18150.0
2016,제주,female,10~14세,16067.0
2017,전국,all,10~14세,2346220.0
2017,전국,male,10~14세,1215944.0
2017,전국,female,10~14세,1130276.0
2017,서울,all,10~14세,391825.5
2017,서울,male,10~14세,202077.0
2017,서울,female,10~14세,189748.5
2017,부산,all,10~14세,133851.5
2017,부산,male,10~14세,69394.5
2017,부산,female,10~14세,64457.0
2017,대구,all,10~14세,113392.5
2017,대구,male,10~14세,59501.5
2017,대구,female,10~14세,53891.0
2017,인천,all,10~14세,134345.5
2017,인천,male,10~14세,69144.5
2017,인천,female,10~14세,65201.0
2017,광주,all,10~14세,78370.0
2017,광주,male,10~14세,40811.0
2017,광주,female,10~14세,37559.0
2017,대전,all,10~14세,74901.5
2017,대전,male,10~14세,38828.5
2017,대전,female,10~14세,36073.0
2017,울산,all,10~14세,55440.0
2017,울산,male,10~14세,29214.5
2017,울산,female,10~14세,26225.5
2017,세종,all,10~14세,16178.0
2017,세종,male,10~14세,8120.5
2017,세종,female,10~14세,8057.5
2017,경기,all,10~14세,636953.0
2017,경기,male,10~14세,328157.5
2017,경기,female,10~14세,308795.5
2017,강원,all,10~14세,68229.5
2017,강원,male,10~14세,35490.5
2017,강원,female,10~14세,32739.0
2017,충북,all,10~14세,72743.5
2017,충북,male,10~14세,37855.5
2017,충북,female,10~14세,34888.0
2017,충남,all,10~14세,98310.5
2017,충남,male,10~14세,50989.0
2017,충남,female,10~14세,47321.5
2017,전북,all,10~14세,87007.0
2017,전북,male,10~14세,45100.0
2017,전북,female,10~14세,41907.0
2017,전남,all,10~14세,82275.0
2017,전남,male,10~14세,42598.5
2017,전남,female,10~14세,39676.5
